Carabus_serratus-Btray-Y2018-NEON.BET.D09.003068-NEON.BET.D09.003900                                           => True: 13 , DINO: 13 , Check?: 0, Merge?: 0
Tetracha_virginica-Atray-Y2022-NEON.BET.D06.008237-NEON.BET.D06.009002                                         => True: 21 , DINO: 21 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2018-NEON.BET.D11.000137-NEON.BET.D11.001252                                    => True: N/A, DINO: 27 , Check?: 0, Merge?: 0
Pterostichus_lachrymosus-Atray-Y2019-NEON.BET.D07.007950-NEON.BET.D07.008168                                   => True: 34 , DINO: 34 , Check?: 0, Merge?: 0
Carabus_goryi-Atray-Y2019-NEON.BET.D07.007131-NEON.BET.D07.007317                                              => True: 36 , DINO: 36 , Check?: 0, Merge?: 0
Pterostichus_lachrymosus-Atray-Y2019-NEON.BET.D07.005948-NEON.BET.D07.006466                                   => True: 55 , DINO: 55 , Check?: 0, Merge?: 0
Piosoma_setosum-Btray-Y2020-NEON.BET.D10.009884-NEON.BET.D10.013533                                            => True: 12 , DINO: 12 , Check?: 0, Merge?: 0
Piosoma_setosum-Btray-Y2019-NEON.BET.D13.501048-NEON.BET.D13.501190                                            => True: 11 , DINO: 11 , Check?: 0, Merge?: 0
Carabus_taedatus-Btray-Y2022-NEON.BET.D13.003087-NEON.BET.D13.003145                                           => True: 10 , DINO: 10 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2020-NEON.BET.D09.005769-NEON.BET.D09.006414                                       => True: 23 , DINO: 23 , Check?: 0, Merge?: 0
Cicindela_punctulata-Btray-Y2020-NEON.BET.D06.006922-NEON.BET.D06.007218                                       => True: 26 , DINO: 26 , Check?: 0, Merge?: 0
Amara_carinata-Atray-Y2015-NEON.BET.D10.003385-NEON.BET.D10.005007                                             => True: 80 , DINO: 80 , Check?: 0, Merge?: 0
Chlaenius_emarginatus-Btray-Y2018-NEON.BET.D02.006391-NEON.BET.D02.006755                                      => True: 25 , DINO: 25 , Check?: 0, Merge?: 0
Brachinus_alternans-Atray-Y2021-NEON.BET.D06.007410-NEON.BET.D06.007927                                        => True: 48 , DINO: 48 , Check?: 0, Merge?: 0
Pterostichus_coracinus-Btray-Y2022-NEON.BET.D02.12648-NEON.BET.D02.13295                                       => True: 16 , DINO: 16 , Check?: 0, Merge?: 0
Pterostichus_pensylvanicus-Atray-Y2022-NEON.BET.D01.007939-NEON.BET.D01.009021                                 => True: 62 , DINO: 63 , Check?: 0, Merge?: 1
Pterostichus_melanarius-Btray-Y2018-NEON.BET.D09.002884-NEON.BET.D09.003409                                    => True: 30 , DINO: 30 , Check?: 0, Merge?: 0
Pasimachus_punctulatus-Atray-Y2018-NEON.BET.D07.003755-NEON.BET.D07.005194                                     => True: 20 , DINO: 20 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2021-NEON.BET.D06.007671-NEON.BET.D06.007892                                    => True: N/A, DINO: 24 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Btray-Y2021-NEON.BET.D09.007068-NEON.BET.D09.007221                                       => True: 13 , DINO: 13 , Check?: 0, Merge?: 0
Pterostichus_restrictus-Atray-Y2018-NEON.BET.D13.001529-NEON.BET.D13.001893                                    => True: 64 , DINO: 64 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2020-NEON.BET.D06.006747-NEON.BET.D06.006843                                    => True: N/A, DINO: 28 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2022-NEON.BET.D11.003057-NEON.BET.D11.003091                                    => True: 35 , DINO: 35 , Check?: 0, Merge?: 0
Dicaelus_furvus-Atray-Y2017-NEON.BET.D08.001580-NEON.BET.D08.001822                                            => True: 24 , DINO: 24 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2019-NEON.BET.D06.005096-NEON.BET.D06.005193                                    => True: 20 , DINO: 20 , Check?: 0, Merge?: 0
Scarites_subterraneus-Btray-Y2018-NEON.BET.D08.002053-NEON.BET.D08.002391                                      => True: 11 , DINO: 11 , Check?: 0, Merge?: 0
Calathus_ingratus-Btray-Y2019-NEON.BET.D01.005341-NEON.BET.D01.005463                                          => True: 16 , DINO: 16 , Check?: 0, Merge?: 0
Anisodactylus_similis-Btray-Y2019-NEON.BET.D17.000928-NEON.BET.D17.001780                                      => True: 25 , DINO: 25 , Check?: 0, Merge?: 0
Cymindis_cribricollis-Atray-Y2022-NEON.BET.D01.008620-NEON.BET.D01.008835                                      => True: 57 , DINO: 57 , Check?: 0, Merge?: 0
Anisodactylus_ovularis-Btray-Y2021-NEON.BET.D02.011852-NEON.BET.D02.011874                                     => True: 23 , DINO: 23 , Check?: 0, Merge?: 0
Cyclotrachelus_torvus-Atray-Y2020-NEON.BET.D09.005947-NEON.BET.D09.006433                                      => True: 23 , DINO: 23 , Check?: 0, Merge?: 0
Chlaenius_tricolor-Btray-Y2021-NEON.BET.D02.010569-NEON.BET.D02.010596                                         => True: 15 , DINO: 15 , Check?: 0, Merge?: 0
Pterostichus_melanarius-Atray-Y2019-NEON.BET.D05.006516-NEON.BET.D05.006551                                    => True: 31 , DINO: 31 , Check?: 0, Merge?: 0
Agonum_cupreum-Btray-Y2018-NEON.BET.D09.002819-NEON.BET.D09.003918                                             => True: 25 , DINO: 25 , Check?: 0, Merge?: 0
Pterostichus_acutipes-Atray-Y2023-NEON.BET.D07.014832-NEON.BET.D07.015156                                      => True: 69 , DINO: 69 , Check?: 0, Merge?: 0
Sphaeroderus_stenostomus-Btray-Y2018-NEON.BET.D02.005440-NEON.BET.D02.005456                                   => True: 13 , DINO: 13 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2022-NEON.BET.D09.008482-NEON.BET.D09.008666                                       => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Cyclotrachelus_constrictus-Btray-Y2019-NEON.BET.D10.010886-NEON.BET.D10.011871                                 => True: 16 , DINO: 16 , Check?: 0, Merge?: 0
Carabus_goryi-Atray-Y2017-NEON.BET.D07.001996-NEON.BET.D07.002268                                              => True: 48 , DINO: 48 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2015-NEON.BET.D10.003128-NEON.BET.D10.004177                                       => True: 23 , DINO: 23 , Check?: 0, Merge?: 0
Zacotus_matthewsii-Atray-Y2019-NEON.BET.D16.002974-NEON.BET.D16.003052                                         => True: 45 , DINO: 45 , Check?: 0, Merge?: 0
Dicaelus_dilatatus-Btray-Y2022-NEON.BET.D08.003569-NEON.BET.D08.003740                                         => True: 14 , DINO: 14 , Check?: 0, Merge?: 0
Dicaelus_teter-Atray-Y2018-NEON.BET.D07.003249-NEON.BET.D07.005620                                             => True: N/A, DINO: 55 , Check?: 0, Merge?: 0
Omus_californicus-Atray-Y2019-NEON.BET.D17.000942-NEON.BET.D17.001626                                          => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Pasimachus_sublaevis-Btray-Y2018-NEON.BET.D03.001874-NEON.BET.D03.001945                                       => True: 15 , DINO: 15 , Check?: 0, Merge?: 0
Calosoma_peregrinator-Atray-Y2021-NEON.BET.D14.001664-NEON.BET.D14.001770                                      => True: 25 , DINO: 25 , Check?: 0, Merge?: 0
Pterostichus_melanarius-Btray-Y2020-NEON.BET.D05.007100-NEON.BET.D05.007173                                    => True: 56 , DINO: 56 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2019-NEON.BET.D11.001655-NEON.BET.D11.001685                                    => True: 21 , DINO: 21 , Check?: 0, Merge?: 0
Chlaenius_aestivus-Atray-Y2019-NEON.BET.D08.002573-NEON.BET.D08.003000                                         => True: 31 , DINO: 31 , Check?: 0, Merge?: 0
Agonum_cupreum-Btray-Y2017-NEON.BET.D09.002101-NEON.BET.D09.002143                                             => True: 15 , DINO: 15 , Check?: 0, Merge?: 0
Cymindis_cribricollis-Btray-Y2022-NEON.BET.D01.007918-NEON.BET.D01.008887                                      => True: 30 , DINO: 30 , Check?: 0, Merge?: 0
Calosoma_affine-Atray-Y2018-NEON.BET.D06.003953-NEON.BET.D06.004201                                            => True: 34 , DINO: 34 , Check?: 0, Merge?: 0
Carabus_taedatus-Atray-Y2022-NEON.BET.D13.002784-NEON.BET.D13.003085                                           => True: 54 , DINO: 54 , Check?: 0, Merge?: 0
Cyclotrachelus_sigillatus-Atray-Y2018-NEON.BET.D07.004308-NEON.BET.D07.005301                                  => True: 39 , DINO: 39 , Check?: 0, Merge?: 0
Scarites_subterraneus-Atray-Y2019-NEON.BET.D06.005290-NEON.BET.D06.005732                                      => True: 48 , DINO: 48 , Check?: 0, Merge?: 0
Harpalus_spadiceus-Btray-Y2019-NEON.BET.D07.005830-NEON.BET.D07.007695                                         => True: 11 , DINO: 11 , Check?: 0, Merge?: 0
Pterostichus_protractus-Atray-Y2022-NEON.BET.D10.015554-NEON.BET.D10.015938                                    => True: 63 , DINO: 63 , Check?: 0, Merge?: 0
Synuchus_impunctatus-Atray-Y2022-NEON.BET.D05.009040-NEON.BET.D05.009204                                       => True: 68 , DINO: 68 , Check?: 0, Merge?: 0
Agonum_retractum-Btray-Y2019-NEON.BET.D01.004742-NEON.BET.D01.005728                                           => True: 12 , DINO: 12 , Check?: 0, Merge?: 0
Carabus_goryi-Atray-Y2019-NEON.BET.D01.004416-NEON.BET.D01.004582                                              => True: 29 , DINO: 29 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2022-NEON.BET.D10.016502-NEON.BET.D10.016662                                       => True: 32 , DINO: 32 , Check?: 0, Merge?: 0
Pterostichus_novus-Btray-Y2022-NEON.BET.D05.008978-NEON.BET.D05.008987                                         => True: 10 , DINO: 10 , Check?: 0, Merge?: 0
Harpalus_opacipennis-Atray-Y2022-NEON.BET.D09.008191-NEON.BET.D09.008969                                       => True: 58 , DINO: 58 , Check?: 0, Merge?: 0
Cymindis_neglecta-Btray-Y2022-NEON.BET.D01.008892-NEON.BET.D01.008916                                          => True: 17 , DINO: 17 , Check?: 0, Merge?: 0
Synuchus_impunctatus-Atray-Y2018-NEON.BET.D01.003654-NEON.BET.D01.004064                                       => True: 76 , DINO: 76 , Check?: 0, Merge?: 0
Harpalus_indigens-Btray-Y2017-NEON.BET.D09.002537-NEON.BET.D09.002550                                          => True: 13 , DINO: 13 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2018-NEON.BET.D11.001115-NEON.BET.D11.001143                                    => True: 14 , DINO: 14 , Check?: 0, Merge?: 0
Anisodactylus_haplomus-Btray-Y2021-NEON.BET.D08.003189-NEON.BET.D08.003549                                     => True: 14 , DINO: 14 , Check?: 0, Merge?: 0
Harpalus_amputatus-Btray-Y2015-NEON.BET.D10.003125-NEON.BET.D10.004543                                         => True: 30 , DINO: 30 , Check?: 0, Merge?: 0
Pterostichus_protractus-Atray-Y2021-NEON.BET.D10.013550-NEON.BET.D10.015011                                    => True: 56 , DINO: 56 , Check?: 0, Merge?: 0
Cylindera_unipunctata-Atray-Y2021-NEON.BET.D07.009889-NEON.BET.D07.011795                                      => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Carabus_goryi-Atray-Y2018-NEON.BET.D07.003529-NEON.BET.D07.003750                                              => True: 51 , DINO: 51 , Check?: 0, Merge?: 0
Pasimachus_punctulatus-Atray-Y2017-NEON.BET.D07.002375-NEON.BET.D07.002667                                     => True: 18 , DINO: 18 , Check?: 0, Merge?: 0
Sphaeroderus_stenostomus-Atray-Y2019-NEON.BET.D07.005671-NEON.BET.D07.006407                                   => True: 60 , DINO: 60 , Check?: 0, Merge?: 0
Carabus_truncaticollis-Atray-Y2019-NEON.BET.D18.001222-NEON.BET.D18.001313                                     => True: 63 , DINO: 63 , Check?: 0, Merge?: 0
Pterostichus_trinarius-Btray-Y2019-NEON.BET.D02.007597-NEON.BET.D02.007631                                     => True: 27 , DINO: 27 , Check?: 0, Merge?: 0
Pterostichus_ordinarius-Btray-Y2018-NEON.BET.D17.000770-NEON.BET.D17.000837                                    => True: 4  , DINO: 4  , Check?: 0, Merge?: 0
Pterostichus_lama-Btray-Y2022-NEON.BET.D17.002378-NEON.BET.D17.002784                                          => True: 21 , DINO: 21 , Check?: 0, Merge?: 0
Pterostichus_novus-Atray-Y2018-NEON.BET.D05.004948-NEON.BET.D05.005059                                         => True: 49 , DINO: 49 , Check?: 0, Merge?: 0
Pterostichus_restrictus-Atray-Y2018-NEON.BET.D10.008220-NEON.BET.D10.009556                                    => True: 33 , DINO: 33 , Check?: 0, Merge?: 0
Chlaenius_aestivus-Atray-Y2022-NEON.BET.D08.003692-NEON.BET.D08.003884                                         => True: 39 , DINO: 39 , Check?: 0, Merge?: 0
Zacotus_matthewsii-Atray-Y2018-NEON.BET.D16.000731-NEON.BET.D16.001918                                         => True: 32 , DINO: 33 , Check?: 0, Merge?: 1
Pasimachus_californicus-Atray-Y2015-NEON.BET.D11.000444-NEON.BET.D11.000488                                    => True: N/A, DINO: 25 , Check?: 0, Merge?: 0
Harpalus_herbivagus-Btray-Y2020-NEON.BET.D10.002391-NEON.BET.D10.013383                                        => True: 21 , DINO: 21 , Check?: 0, Merge?: 0
Pterostichus_panticulatus-Btray-Y2019-NEON.BET.D17.001829-NEON.BET.D17.001839                                  => True: 6  , DINO: 6  , Check?: 0, Merge?: 0
Brachinus_alternans-Btray-Y2020-NEON.BET.D06.006137-NEON.BET.D06.006674                                        => True: 28 , DINO: 28 , Check?: 0, Merge?: 0
Pterostichus_rostratus-Btray-Y2022-NEON.BET.D01.008399-NEON.BET.D01.008417                                     => True: 16 , DINO: 16 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2019-NEON.BET.D06.005018-NEON.BET.D06.005314                                    => True: 18 , DINO: 18 , Check?: 0, Merge?: 0
Cyclotrachelus_torvus-Atray-Y2019-NEON.BET.D09.005025-NEON.BET.D09.005198                                      => True: 52 , DINO: 52 , Check?: 0, Merge?: 0
Pterostichus_pensylvanicus-Btray-Y2021-NEON.BET.D01.006475-NEON.BET.D01.007673                                 => True: 24 , DINO: 24 , Check?: 0, Merge?: 0
Harpalus_pensylvanicus-Btray-Y2018-NEON.BET.D07.003895-NEON.BET.D07.005389                                     => True: 19 , DINO: 19 , Check?: 0, Merge?: 0
Calathus_ingratus-Btray-Y2018-NEON.BET.D19.000444-NEON.BET.D19.000569                                          => True: 25 , DINO: 25 , Check?: 0, Merge?: 0
Carabus_goryi-Atray-Y2018-NEON.BET.D07.004542-NEON.BET.D07.004782                                              => True: 52 , DINO: 52 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2014-NEON.BET.D10.001846-NEON.BET.D10.002377                                       => True: 37 , DINO: 37 , Check?: 0, Merge?: 0
Amara_alpina-Btray-Y2019-NEON.BET.D18.001253-NEON.BET.D18.001720                                               => True: 9  , DINO: 10 , Check?: 0, Merge?: 1
Pterostichus_ordinarius-Atray-Y2019-NEON.BET.D17.000846-NEON.BET.D17.001808                                    => True: 23 , DINO: 23 , Check?: 0, Merge?: 0
Carabus_truncaticollis-Atray-Y2019-NEON.BET.D18.001401-NEON.BET.D18.001453                                     => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Calosoma_frigidum-Btray-Y2022-NEON.BET.D07.012467-NEON.BET.D07.013463                                          => True: 15 , DINO: 15 , Check?: 0, Merge?: 0
Pterostichus_mutus-Atray-Y2018-NEON.BET.D05.003940-NEON.BET.D05.004787                                         => True: 63 , DINO: 63 , Check?: 0, Merge?: 0
Pterostichus_protractus-Atray-Y2020-NEON.BET.D10.011916-NEON.BET.D10.012472                                    => True: N/A, DINO: 49 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2015-NEON.BET.D06.000663-NEON.BET.D06.000773                                    => True: 27 , DINO: 27 , Check?: 0, Merge?: 0
Cymindis_cribricollis-Atray-Y2020-NEON.BET.D01.006077-NEON.BET.D01.006174                                      => True: 70 , DINO: 70 , Check?: 0, Merge?: 0
Cyclotrachelus_freitagi-Btray-Y2018-NEON.BET.D07.003711-NEON.BET.D07.005440                                    => True: 29 , DINO: 29 , Check?: 0, Merge?: 0
Pterostichus_herculaneus-Atray-Y2018-NEON.BET.D16.001687-NEON.BET.D16.001798                                   => True: 34 , DINO: 34 , Check?: 0, Merge?: 0
Pterostichus_pumilus-Atray-Y2018-NEON.BET.D16.000680-NEON.BET.D16.001319                                       => True: 71 , DINO: 71 , Check?: 0, Merge?: 0
Pterostichus_ordinarius-Atray-Y2021-NEON.BET.D17.001872-NEON.BET.D17.002077                                    => True: 28 , DINO: 28 , Check?: 0, Merge?: 0
Scaphinotus_angusticollis-Atray-Y2019-NEON.BET.D16.002658-NEON.BET.D16.003018                                  => True: 28 , DINO: 28 , Check?: 0, Merge?: 0
Cyclotrachelus_alternans-Btray-Y2018-NEON.BET.D06.003245-NEON.BET.D06.003656                                   => True: 13 , DINO: 13 , Check?: 0, Merge?: 0
Cyclotrachelus_sigillatus-Btray-Y2020-NEON.BET.D02.009367-NEON.BET.D02.009659                                  => True: 26 , DINO: 26 , Check?: 0, Merge?: 0
Carabus_truncaticollis-Btray-Y2020-NEON.BET.D18.002204-NEON.BET.D18.002283                                     => True: N/A, DINO: 29 , Check?: 0, Merge?: 0
Cyclotrachelus_furtivus-Atray-Y2018-NEON.BET.D02.006080-NEON.BET.D02.006142                                    => True: 56 , DINO: 56 , Check?: 0, Merge?: 0
Cyclotrachelus_sodalis-Btray-Y2014-NEON.BET.D07.000261-NEON.BET.D07.000270                                     => True: 10 , DINO: 10 , Check?: 0, Merge?: 0
